filename,format,tool,n_components,source_path
9ed5dbd18b2481c3fecdfacb658ac35aa2bc91b8,CycloneDX-JSON,cdxgen,10,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\9ed5dbd18b2481c3fecdfacb658ac35aa2bc91b8
691ced88ed35ea8d988e58c73f4ac39c9a01227d,SPDX-JSON,cyclonedx:cyclonedx,6,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\691ced88ed35ea8d988e58c73f4ac39c9a01227d
1c4d4c40de2ba8e7e35ba932069401604a17f47b,CycloneDX-JSON,cyclonedx-library,837,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\1c4d4c40de2ba8e7e35ba932069401604a17f47b
1defc6dc902ccde7445ae37c9c2622dc18c2ef7b,CycloneDX-JSON,cdxgen,12,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\1defc6dc902ccde7445ae37c9c2622dc18c2ef7b
3f4ef64597dafaec0855f949b27d83348e99003c,CycloneDX-JSON,cdxgen,196,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\3f4ef64597dafaec0855f949b27d83348e99003c
5425468a684718d5b4bafbac357cdcb0a94e78f9,CycloneDX-JSON,cyclonedx-gomod,158,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\5\5425468a684718d5b4bafbac357cdcb0a94e78f9
7bbf78e05f4e4165cec74503f6c16ef393b1171a,CycloneDX-JSON,syft,158,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\7bbf78e05f4e4165cec74503f6c16ef393b1171a
3ea21cfd838e6e4534af71ff02c2c433da46f888,CycloneDX-JSON,cdxgen,1170,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\3ea21cfd838e6e4534af71ff02c2c433da46f888
a673e05d93c8b4bb06a60d41bda521c60a8eb15d,CycloneDX-JSON,syft,166,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\a673e05d93c8b4bb06a60d41bda521c60a8eb15d
bb46cb3c88e2fd37e101d87d91b20d167dd8e327,CycloneDX-JSON,cyclonedx-gomod,70,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\bb46cb3c88e2fd37e101d87d91b20d167dd8e327
8d361636af5227936d6141f1f94e65ca5f8fb4bf,CycloneDX-JSON,cdxgen,464,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\8d361636af5227936d6141f1f94e65ca5f8fb4bf
c5ebaeb6eb1a3e5b5a449dc55369f9a9d5b2782e,CycloneDX-JSON,Node.js module,498,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\c5ebaeb6eb1a3e5b5a449dc55369f9a9d5b2782e
5db7995a98a2e9c798badb61c8a53496ae89713b,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\5\5db7995a98a2e9c798badb61c8a53496ae89713b
019e58cea04995659cfbd619a4cf7bb23e22514b,CycloneDX-JSON,cdxgen,6,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\019e58cea04995659cfbd619a4cf7bb23e22514b
6d4a3df2f9f10e7e907183e3b40dc6881332982e,CycloneDX-JSON,Node.js module,16,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\6d4a3df2f9f10e7e907183e3b40dc6881332982e
aefb1d400946a4672232f44590df8962a0ab9e21,CycloneDX-JSON,cyclonedx-php-composer,34,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\aefb1d400946a4672232f44590df8962a0ab9e21
97d979900c1e66fb4665e9e824c2fdc28c5f2f1e,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\97d979900c1e66fb4665e9e824c2fdc28c5f2f1e
203d9f0dbc30eb15836484e8b8aac815377fc2cc,SPDX-JSON,syft,87,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\203d9f0dbc30eb15836484e8b8aac815377fc2cc
55144b5ebba989f79101993abdfe1fa40835e9f6,CycloneDX-JSON,cdxgen,42,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\5\55144b5ebba989f79101993abdfe1fa40835e9f6
3b703f8b61fe31a2d36533f89bce7d116571bc43,CycloneDX-JSON,Node.js module,276,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\3b703f8b61fe31a2d36533f89bce7d116571bc43
008bc7c8b60bfbd6494580e2d831d079acb5ff78,CycloneDX-JSON,cyclonedx-php-composer,17,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\008bc7c8b60bfbd6494580e2d831d079acb5ff78
6dae11c19557ce3f4df79a19a0f6d2b230db9f72,CycloneDX-JSON,cdxgen,13,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\6dae11c19557ce3f4df79a19a0f6d2b230db9f72
a89d9baf07801f0e6dd15b56db08b2f536a769b4,CycloneDX-JSON,cdxgen,216,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\a89d9baf07801f0e6dd15b56db08b2f536a769b4
f632496c2eb23763b7e24c8cf9220305711ac187,CycloneDX-JSON,cyclonedx-php-composer,89,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\f632496c2eb23763b7e24c8cf9220305711ac187
2a844002a294117b50173fe012902ee97a492f47,CycloneDX-JSON,Gemnasium,98,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\2a844002a294117b50173fe012902ee97a492f47
826343f1608ba4c425c20fefc8a865c284d01b6e,CycloneDX-JSON,Gemnasium,489,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\826343f1608ba4c425c20fefc8a865c284d01b6e
d0211e3ea2147a0fc29853061f5f75999628f17d,CycloneDX-JSON,cdxgen,6,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\d0211e3ea2147a0fc29853061f5f75999628f17d
6f647df0042fd4bf37495dd4db29af5160e5839e,CycloneDX-JSON,Node.js module,2329,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\6f647df0042fd4bf37495dd4db29af5160e5839e
f7a1f06801870ab9d350e04276fa723f52d667bd,CycloneDX-JSON,cdxgen,10,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\f7a1f06801870ab9d350e04276fa723f52d667bd
1caeb92078681f513d18adeee2f2334454cc4779,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\1caeb92078681f513d18adeee2f2334454cc4779
26ed11d2da9a4a32553c5c23f158721c43760be4,CycloneDX-JSON,Github Extractor,9,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\26ed11d2da9a4a32553c5c23f158721c43760be4
71ae01c02f5db2600e7f542d8458675e2fdbc9bb,CycloneDX-JSON,cdxgen,13,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\71ae01c02f5db2600e7f542d8458675e2fdbc9bb
4779091372af9a600e40515dcefacb4a1f3d47a8,CycloneDX-JSON,cdxgen,6,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\4779091372af9a600e40515dcefacb4a1f3d47a8
f008abb09d1613e62e97cdadfe573e37746212c9,CycloneDX-JSON,Github Extractor,32,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\f008abb09d1613e62e97cdadfe573e37746212c9
a4499b8e81996289e08bae7479d6e72399e4b6aa,CycloneDX-JSON,cdxgen,116,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\a4499b8e81996289e08bae7479d6e72399e4b6aa
663d9a0256514e90b69b7a67422ffdf716c37ce7,CycloneDX-JSON,cyclonedx-gomod,240,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\663d9a0256514e90b69b7a67422ffdf716c37ce7
4ef31b5429230c63d6e1dfc217b0bdf53ddc0462,CycloneDX-JSON,Github Extractor,5,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\4ef31b5429230c63d6e1dfc217b0bdf53ddc0462
9a16e1c2555e5e6607376cde91d620add15ddc80,CycloneDX-JSON,npm,904,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\9a16e1c2555e5e6607376cde91d620add15ddc80
abdb5f349bcd9572f2c4be33edf655e397d02b0d,CycloneDX-JSON,cdxgen,1731,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\abdb5f349bcd9572f2c4be33edf655e397d02b0d
ad260fd5f9cfb8f68a55ce34b567322995be957c,CycloneDX-JSON,syft,870,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\ad260fd5f9cfb8f68a55ce34b567322995be957c
103f4252e4184d0532ceb69fd2af35087adaab8f,CycloneDX-JSON,cyclonedx-php-composer,131,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\103f4252e4184d0532ceb69fd2af35087adaab8f
155a356733fbaef65ef84a0bc63bcc57821de242,CycloneDX-JSON,Node.js module,31,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\155a356733fbaef65ef84a0bc63bcc57821de242
d6b24acc3a54614d05728dd4d173a42079e92dea,CycloneDX-JSON,cyclonedx-php-composer,10,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\d6b24acc3a54614d05728dd4d173a42079e92dea
5bc7127c50f0a29640638b5c1ea837c5a10aa04f,CycloneDX-JSON,cdxgen,141,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\5\5bc7127c50f0a29640638b5c1ea837c5a10aa04f
1eced54c4bef6240f5207851d6ca252c6fc8fa16,CycloneDX-JSON,cyclonedx-php-composer,97,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\1eced54c4bef6240f5207851d6ca252c6fc8fa16
3f8f6ec42a9b40607a687c0f1908a6583171f2cc,CycloneDX-JSON,Node.js module,39,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\3f8f6ec42a9b40607a687c0f1908a6583171f2cc
3965a393c304f2784f8c34118d742d4eeefce8ae,CycloneDX-JSON,cyclonedx-php-composer,8,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\3965a393c304f2784f8c34118d742d4eeefce8ae
0e1577437772d937cef15f56b44b4bbbcb866f9e,CycloneDX-JSON,cyclonedx-gomod,164,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\0e1577437772d937cef15f56b44b4bbbcb866f9e
33f1d8b615f6f3e6af1d869fa102a21afd21a14c,CycloneDX-JSON,cdxgen,6,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\33f1d8b615f6f3e6af1d869fa102a21afd21a14c
d2ad4b73852e741739afbc3e23ecfdaf0628b4ce,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\d2ad4b73852e741739afbc3e23ecfdaf0628b4ce
baf3ba8b737d8921c6bbd0bb640d4e7b77d94680,CycloneDX-JSON,Github Extractor,18,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\baf3ba8b737d8921c6bbd0bb640d4e7b77d94680
b89cf1f90bd0ea522297e3c2474a2551d32869a7,SPDX-JSON,phoenix container pipeline/metaeffekt plugins,449,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\b89cf1f90bd0ea522297e3c2474a2551d32869a7
d9efbe602115460d2e85650e2a9c3fa3718ba75c,CycloneDX-JSON,CycloneDX Maven plugin,2723,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\d9efbe602115460d2e85650e2a9c3fa3718ba75c
89e88ab103adb847e05b64a21a607ff27f2215af,CycloneDX-JSON,Node.js module,175,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\89e88ab103adb847e05b64a21a607ff27f2215af
d7df88d875dc8cd9a7df16981202c6b1ae703f38,CycloneDX-JSON,Gemnasium,17,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\d7df88d875dc8cd9a7df16981202c6b1ae703f38
77818d114750662ff0b05f12b2c333401818c42f,CycloneDX-JSON,cdxgen,30,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\77818d114750662ff0b05f12b2c333401818c42f
418fed9488110461eb47655b40eeea7707b4a30d,CycloneDX-JSON,Node.js module,9,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\418fed9488110461eb47655b40eeea7707b4a30d
8e7a7c5c16cbccac7e5bd4e40b5175e71a284784,CycloneDX-JSON,cyclonedx-gomod,9,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\8e7a7c5c16cbccac7e5bd4e40b5175e71a284784
66d0af5de6d8ec159be0459d880ca1f1dcaf8ae2,CycloneDX-JSON,Node.js module,66,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\66d0af5de6d8ec159be0459d880ca1f1dcaf8ae2
bff2705ecb3bd733fcb5c980ed69bde81304b1c8,CycloneDX-JSON,syft,9,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\bff2705ecb3bd733fcb5c980ed69bde81304b1c8
0ffd8f08282011a9aaa0b569f2ac3053fce15628,CycloneDX-JSON,cyclonedx-php-composer,981,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\0ffd8f08282011a9aaa0b569f2ac3053fce15628
d4ff496b30437dbe5a9cec641bc53f057d9a691c,CycloneDX-JSON,cdxgen,26,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\d4ff496b30437dbe5a9cec641bc53f057d9a691c
12ae66195f9647585b6af94d94ad5b9679c6ed43,CycloneDX-JSON,cyclonedx-gomod,9,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\12ae66195f9647585b6af94d94ad5b9679c6ed43
9ae1fe0b4dcc1f47d94946b4e0e2fc7df6136cd3,CycloneDX-JSON,Node.js module,146,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\9ae1fe0b4dcc1f47d94946b4e0e2fc7df6136cd3
d7c04b9443667709ea101d481424800071137867,CycloneDX-JSON,CycloneDX Maven plugin,2329,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\d7c04b9443667709ea101d481424800071137867
ee9291de7e5b4025012894b67bbd97f5b0a26324,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\e\ee9291de7e5b4025012894b67bbd97f5b0a26324
b8ff9685616f6d12c860e6059e8cd05cbb1e47b2,CycloneDX-JSON,cyclonedx-gomod,31,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\b8ff9685616f6d12c860e6059e8cd05cbb1e47b2
975d5d5fe09c6ae38a6f61889fb3ece3822599bd,CycloneDX-JSON,Github Extractor,5,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\975d5d5fe09c6ae38a6f61889fb3ece3822599bd
c082937cd3dbbb3611e812f3a0cb1dbf00af5ed9,CycloneDX-JSON,Node.js module,530,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\c082937cd3dbbb3611e812f3a0cb1dbf00af5ed9
4a852b8f4fad5d7dded67e7645474c0102c1b1ff,CycloneDX-JSON,Node.js module,548,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\4a852b8f4fad5d7dded67e7645474c0102c1b1ff
d795d1e2337d93aa627f01a0ed34d92a3e110fb6,CycloneDX-JSON,cyclonedx-gomod,146,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\d795d1e2337d93aa627f01a0ed34d92a3e110fb6
2111c683c779b9dd7d14cabe0332b99ffb8420a4,CycloneDX-JSON,Node.js module,382,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\2111c683c779b9dd7d14cabe0332b99ffb8420a4
c522e90f36d7866ffaca1a5b81d26252133c0c54,CycloneDX-JSON,syft,182,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\c522e90f36d7866ffaca1a5b81d26252133c0c54
aa14db34e4b353023d0099af810af83e64f368d1,SPDX-JSON,phoenix container pipeline/metaeffekt plugins,472,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\aa14db34e4b353023d0099af810af83e64f368d1
e4ae2f492630c013feaac29185251b4e83e93f19,CycloneDX-JSON,cdxgen,20,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\e\e4ae2f492630c013feaac29185251b4e83e93f19
b9d020d6f1fc4b77f49e0fd1e8b8954c68fc1fb7,CycloneDX-JSON,Github Extractor,17,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\b9d020d6f1fc4b77f49e0fd1e8b8954c68fc1fb7
a6ffa26a8eb9151c204fbc7a8a6b7f76e173ca55,CycloneDX-JSON,Node.js module,958,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\a6ffa26a8eb9151c204fbc7a8a6b7f76e173ca55
2f52944aad2b54daecbaa025acaba6a281157768,CycloneDX-JSON,Gemnasium,17,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\2f52944aad2b54daecbaa025acaba6a281157768
a344234e7963f04c522944581f14fa403f5fda9f,CycloneDX-JSON,Github Extractor,5,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\a344234e7963f04c522944581f14fa403f5fda9f
2e23e5b0f44b20b7b2c2de28817d360a57139e1f,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\2e23e5b0f44b20b7b2c2de28817d360a57139e1f
f48f9ce5bb1329fdb7947b367cfe25042aa13319,CycloneDX-JSON,cdxgen,31,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\f48f9ce5bb1329fdb7947b367cfe25042aa13319
a9355860af752b6f2646b99616e564f5f0b5144d,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\a9355860af752b6f2646b99616e564f5f0b5144d
183812ed4b7196e35cf92cf5bf244a69299e9f27,SPDX-JSON,syft,114,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\183812ed4b7196e35cf92cf5bf244a69299e9f27
760c5a09e052c7bf3738bb9b65474af0bfd4147f,CycloneDX-JSON,Node.js module,6,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\760c5a09e052c7bf3738bb9b65474af0bfd4147f
d6fc89e710155d77b3b0980c52ac70a19e6c0eaf,CycloneDX-JSON,Gemnasium,34,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\d6fc89e710155d77b3b0980c52ac70a19e6c0eaf
c6fcaf76dfb6573cd17a6bf68b014769d53e1b0d,CycloneDX-JSON,cdxgen,7,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\c6fcaf76dfb6573cd17a6bf68b014769d53e1b0d
cdd75e366a69ae5429789ff5dc512b7e213edeb8,CycloneDX-JSON,syft,242,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\cdd75e366a69ae5429789ff5dc512b7e213edeb8
2c3026734dba70f5c15e7e37b9f7d8584a49fbf8,CycloneDX-JSON,Node.js module,739,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\2c3026734dba70f5c15e7e37b9f7d8584a49fbf8
f9464d5b1375d9d52c631301f0adffdc8cc5762d,CycloneDX-JSON,cdxgen,26,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\f9464d5b1375d9d52c631301f0adffdc8cc5762d
0295453a86a8262957225b8807bed407bde6ec1e,CycloneDX-JSON,cdxgen,16,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\0295453a86a8262957225b8807bed407bde6ec1e
8faf1ea1a640af61337e03b362874c311ace508f,CycloneDX-JSON,cdxgen,42,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\8faf1ea1a640af61337e03b362874c311ace508f
d1a05c685a5460a2548bc35304db3556cf4215c6,SPDX-JSON,phoenix container pipeline/metaeffekt plugins,120,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\d1a05c685a5460a2548bc35304db3556cf4215c6
5885941339977f44a022113e6718e5b17fb34527,CycloneDX-JSON,Github Extractor,6,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\5\5885941339977f44a022113e6718e5b17fb34527
b3dd67d087179989c2221d4c7261166c1abe046a,CycloneDX-JSON,Gemnasium,17,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\b3dd67d087179989c2221d4c7261166c1abe046a
79ac2ceeae49f8f612b023633be604d67d60c86e,CycloneDX-JSON,Gemnasium,991,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\79ac2ceeae49f8f612b023633be604d67d60c86e
322a0b5891a88460bc5d092f4006aa830af1200b,CycloneDX-JSON,cyclonedx-gomod,48,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\322a0b5891a88460bc5d092f4006aa830af1200b
22a6c041ebf1c6e18775b58d36ea4caca8c47806,CycloneDX-JSON,Gemnasium,324,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\22a6c041ebf1c6e18775b58d36ea4caca8c47806
fa8707682b7b6b7be0700a45ba68cb23d6561508,CycloneDX-JSON,CycloneDX Maven plugin makeAggregateBom compile+provided+runtime+system,3512,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\fa8707682b7b6b7be0700a45ba68cb23d6561508
8e5b1e9516cbea46980c15534f6b3b1e562d7799,CycloneDX-JSON,cyclonedx-bom,9,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\8e5b1e9516cbea46980c15534f6b3b1e562d7799
ed9212a982c6ee078230830ef7fb082cd4f861c0,CycloneDX-JSON,cyclonedx-gomod,38,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\e\ed9212a982c6ee078230830ef7fb082cd4f861c0
1c7f5f10fd4aefffb50340f530b17ed7b49ab60c,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\1c7f5f10fd4aefffb50340f530b17ed7b49ab60c
9c1ead256ccb51d8a59eaf16d84e8e07f7c032ad,CycloneDX-JSON,Gemnasium,378,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\9c1ead256ccb51d8a59eaf16d84e8e07f7c032ad
51d8ff3ac50fd47d07459a2924394a85f6d9c1ae,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\5\51d8ff3ac50fd47d07459a2924394a85f6d9c1ae
6a360c5667eea446a98922ec182f977f666da12e,CycloneDX-JSON,cyclonedx-gomod,6,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\6a360c5667eea446a98922ec182f977f666da12e
9893e3371516277f472e786ff8a10c8b72245268,CycloneDX-JSON,Github Extractor,8,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\9893e3371516277f472e786ff8a10c8b72245268
7751a5c3388c6642a449fa0d9811d7804ee84fe6,CycloneDX-JSON,Github Extractor,6,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\7\7751a5c3388c6642a449fa0d9811d7804ee84fe6
c5eaf4169570c52ad914fa3c6e2ac517b6358993,CycloneDX-JSON,CycloneDX Maven plugin,75,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\c\c5eaf4169570c52ad914fa3c6e2ac517b6358993
af4ce033e09122717450d0556e49b230abb1b476,CycloneDX-JSON,cdxgen,24,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\af4ce033e09122717450d0556e49b230abb1b476
ba917c98403ad06789e026082421fd5da7897385,CycloneDX-JSON,Node.js module,47,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\ba917c98403ad06789e026082421fd5da7897385
ff5157b34a5debad01e23f5ed5b71f4d54f54f9e,CycloneDX-JSON,syft,222,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\ff5157b34a5debad01e23f5ed5b71f4d54f54f9e
99cd1b6f7353d795e6dac3218af7cc18ef933aef,CycloneDX-JSON,Node.js module,139,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\99cd1b6f7353d795e6dac3218af7cc18ef933aef
06ee0b18ce557acca43ab49a0b1b82e7c949620a,CycloneDX-JSON,Gemnasium,17,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\06ee0b18ce557acca43ab49a0b1b82e7c949620a
01a02177c0bb466e8551f7daf4b10c0f7280360d,CycloneDX-JSON,Gemnasium,17,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\0\01a02177c0bb466e8551f7daf4b10c0f7280360d
54f4ed07783d6caf78b0d556d759ce93c6f094d8,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\5\54f4ed07783d6caf78b0d556d759ce93c6f094d8
f6eb1e452e65f5978cc7a2aee89ff5a59b1cb8b7,CycloneDX-JSON,cyclonedx-php-composer,8,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\f6eb1e452e65f5978cc7a2aee89ff5a59b1cb8b7
f7fb6c988b7dd351707557ff68352dceec365ec5,CycloneDX-JSON,syft,191,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\f\f7fb6c988b7dd351707557ff68352dceec365ec5
4c6339f9614686f7113c7597e2c011bcfe207358,CycloneDX-JSON,cyclonedx-npm,51,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\4\4c6339f9614686f7113c7597e2c011bcfe207358
1ee6fefb02c503ce2af4d4fbaaf8e56e55d148dc,CycloneDX-JSON,cyclonedx-gomod,201,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\1ee6fefb02c503ce2af4d4fbaaf8e56e55d148dc
d53224a668aa3a9459232ed8161d02286787dde8,CycloneDX-JSON,cdxgen,253,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\d\d53224a668aa3a9459232ed8161d02286787dde8
1af8ff977c885edffe2807aa75d6fc12f78eb3aa,CycloneDX-JSON,Node.js module,17,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\1\1af8ff977c885edffe2807aa75d6fc12f78eb3aa
9e8928b76afc065c7a766523099db018d3616184,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\9\9e8928b76afc065c7a766523099db018d3616184
6db053cc655e80fa408d065e83cdcdafd4e32583,CycloneDX-JSON,cyclonedx-gomod,234,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\6\6db053cc655e80fa408d065e83cdcdafd4e32583
85cfff8d8399fad054b51166e8fe8d93b98e6e8e,CycloneDX-JSON,cyclonedx-php-composer,10,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\8\85cfff8d8399fad054b51166e8fe8d93b98e6e8e
2f59a80a3ee4efc19f2ef4d6f45b70bcdb526c40,CycloneDX-XML,unknown,99,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\2f59a80a3ee4efc19f2ef4d6f45b70bcdb526c40
ba6daddff1dc4b53c5846f38e3c20396047f91b8,CycloneDX-JSON,Node.js module,475,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\ba6daddff1dc4b53c5846f38e3c20396047f91b8
327fd7697ca9776ffcc1266e43408854af763cb8,CycloneDX-JSON,cdxgen,45,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\327fd7697ca9776ffcc1266e43408854af763cb8
39c712eb79001ce27b62f4b5ae10a1fcc5dcc1b4,CycloneDX-JSON,cyclonedx-php-composer,54,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\39c712eb79001ce27b62f4b5ae10a1fcc5dcc1b4
321f0b028807d338a5f10f4a335d2ec1cf40d3b5,CycloneDX-JSON,cdxgen,1342,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\3\321f0b028807d338a5f10f4a335d2ec1cf40d3b5
b40bfb2e99b4b9ee564a6aca2bc5a7862bb0bb24,CycloneDX-JSON,cdxgen,50,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\b\b40bfb2e99b4b9ee564a6aca2bc5a7862bb0bb24
26f198780c9e1214bb54353b168dc1250f05c44e,CycloneDX-JSON,syft,320,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\2\26f198780c9e1214bb54353b168dc1250f05c44e
a47532b6939114bb80e49bcbfc871f8803f04142,CycloneDX-JSON,CycloneDX Maven plugin,3512,C:\Users\hkana\Downloads\sbom-cra-research\data\raw\a\a47532b6939114bb80e49bcbfc871f8803f04142
